ID,City,Year,Sport,Event,Sex,Medal,Age,Name,NOC
5493,Munich,1972,Water Polo,Water Polo Men's Water Polo,M,Bronze,23.0,Peter Gregory Asch,USA
7876,Munich,1972,Water Polo,Water Polo Men's Water Polo,M,Gold,26.0,Oleksiy Stepanovych Barkalov,URS
7987,Munich,1972,Water Polo,Water Polo Men's Water Polo,M,Bronze,29.0,"Steven William ""Steve"" Barnett",USA
12623,Munich,1972,Water Polo,Water Polo Men's Water Polo,M,Silver,30.0,Andrs Bodnr,HUN
14508,Munich,1972,Water Polo,Water Polo Men's Water Polo,M,Bronze,25.0,Myron Bruce Bradley,USA
22336,Munich,1972,Water Polo,Water Polo Men's Water Polo,M,Bronze,26.0,"Stanley Clark ""Stan"" Cole",USA
24112,Munich,1972,Water Polo,Water Polo Men's Water Polo,M,Silver,24.0,Tibor Cservenyk,HUN
29178,Munich,1972,Water Polo,Water Polo Men's Water Polo,M,Gold,26.0,Aleksandr Ivanovich Dolgushin,URS
29995,Munich,1972,Water Polo,Water Polo Men's Water Polo,M,Gold,28.0,Aleksandr Konstantinovich Dreval,URS
34009,Munich,1972,Water Polo,Water Polo Men's Water Polo,M,Silver,20.0,Tams Farag,HUN
34699,Munich,1972,Water Polo,Water Polo Men's Water Polo,M,Bronze,23.0,"James Michael ""Jim"" Ferguson",USA
41845,Munich,1972,Water Polo,Water Polo Men's Water Polo,M,Silver,25.0,Istvn Grgnyi,HUN
43850,Munich,1972,Water Polo,Water Polo Men's Water Polo,M,Gold,31.0,Vadim Vladimirovich Gulyayev,URS
56492,Munich,1972,Water Polo,Water Polo Men's Water Polo,M,Gold,24.0,Aleksandr Sergeyevich Kabanov,URS
57815,Munich,1972,Water Polo,Water Polo Men's Water Polo,M,Silver,25.0,Zoltn Kss,HUN
62538,Munich,1972,Water Polo,Water Polo Men's Water Polo,M,Silver,27.0,Ferenc Konrd,HUN
70241,Munich,1972,Water Polo,Water Polo Men's Water Polo,M,Bronze,20.0,Eric Emil Lindroth,USA
73373,Munich,1972,Water Polo,Water Polo Men's Water Polo,M,Silver,20.0,Istvn Magas,HUN
78502,Munich,1972,Water Polo,Water Polo Men's Water Polo,M,Gold,24.0,Nikolay Andreyevich Melnikov,URS
81233,Munich,1972,Water Polo,Water Polo Men's Water Polo,M,Silver,27.0,Endre Molnr,HUN
89762,Munich,1972,Water Polo,Water Polo Men's Water Polo,M,Gold,29.0,Leonid Mikhaylovich Osipov,URS
91667,Munich,1972,Water Polo,Water Polo Men's Water Polo,M,Bronze,25.0,John Michael Parker,USA
95579,Munich,1972,Water Polo,Water Polo Men's Water Polo,M,Silver,32.0,Dnes Pcsik,HUN
105839,Munich,1972,Water Polo,Water Polo Men's Water Polo,M,Silver,25.0,Lszl Srosi,HUN
109461,Munich,1972,Water Polo,Water Polo Men's Water Polo,M,Bronze,25.0,Gary Peter Sheerer,USA
109720,Munich,1972,Water Polo,Water Polo Men's Water Polo,M,Gold,31.0,Aleksandr Georgiyevich Shidlovsky,URS
111903,Munich,1972,Water Polo,Water Polo Men's Water Polo,M,Bronze,25.0,"James Walter ""Jim"" Slatton",USA
112623,Munich,1972,Water Polo,Water Polo Men's Water Polo,M,Gold,23.0,Vyacheslav Georgiyevich Sobchenko,URS
117541,Munich,1972,Water Polo,Water Polo Men's Water Polo,M,Silver,24.0,"Istvn Szivs, Jr.",HUN
129095,Munich,1972,Water Polo,Water Polo Men's Water Polo,M,Bronze,27.0,"Russell Irving ""Russ"" Webb",USA
129477,Munich,1972,Water Polo,Water Polo Men's Water Polo,M,Bronze,25.0,Charles Barry Weitzenberg,USA
134773,Munich,1972,Water Polo,Water Polo Men's Water Polo,M,Gold,25.0,Vladimir Vladimirovich Zhmudsky,URS
20560,Munich,1972,Weightlifting,Weightlifting Men's Bantamweight,M,Bronze,29.0,Gennady Timofeyevich Chetin,URS
36065,Munich,1972,Weightlifting,Weightlifting Men's Bantamweight,M,Gold,34.0,Imre Fldi,HUN
84650,Munich,1972,Weightlifting,Weightlifting Men's Bantamweight,M,Silver,26.0,Mohammad Nassiri Seresht,IRI
10012,Munich,1972,Weightlifting,Weightlifting Men's Featherweight,M,Bronze,27.0,Jnos Benedek,HUN
87369,Munich,1972,Weightlifting,Weightlifting Men's Featherweight,M,Gold,24.0,Norayr Aram Nurikyan,BUL
109223,Munich,1972,Weightlifting,Weightlifting Men's Featherweight,M,Silver,35.0,"Dimit'ri ""Dito"" Shanidze",URS
49306,Munich,1972,Weightlifting,Weightlifting Men's Flyweight,M,Bronze,26.0,Sndor Holczreiter,HUN
112044,Munich,1972,Weightlifting,Weightlifting Men's Flyweight,M,Gold,31.0,Zygmunt Antoni Smalcerz,POL
117626,Munich,1972,Weightlifting,Weightlifting Men's Flyweight,M,Silver,26.0,Lajos Szcs,HUN
43360,Munich,1972,Weightlifting,Weightlifting Men's Heavyweight,M,Bronze,24.0,Stefan Grtzner,GDR
63909,Munich,1972,Weightlifting,Weightlifting Men's Heavyweight,M,Silver,20.0,Aleksandar Kraychev,BUL
118158,Munich,1972,Weightlifting,Weightlifting Men's Heavyweight,M,Gold,28.0,Jaan Talts,URS
50087,Munich,1972,Weightlifting,Weightlifting Men's Light-Heavyweight,M,Bronze,28.0,Gyrgy Horvth,HUN
54410,Munich,1972,Weightlifting,Weightlifting Men's Light-Heavyweight,M,Gold,24.0,Leif Gran Jensen,NOR
90317,Munich,1972,Weightlifting,Weightlifting Men's Light-Heavyweight,M,Silver,27.0,Norbert Wojciech Ozimek,POL
56550,Munich,1972,Weightlifting,Weightlifting Men's Lightweight,M,Bronze,26.0,Zbigniew Tadeusz Kaczmarek,POL
60791,Munich,1972,Weightlifting,Weightlifting Men's Lightweight,M,Gold,23.0,Mukharby Nurbiyevich Kirzhinov,URS
64589,Munich,1972,Weightlifting,Weightlifting Men's Lightweight,M,Silver,25.0,Mladen Kuchev,BUL
11059,Munich,1972,Weightlifting,Weightlifting Men's Middle-Heavyweight,M,Bronze,28.0,"Hansjrg ""Hans"" Bettembourg",SWE
86286,Munich,1972,Weightlifting,Weightlifting Men's Middle-Heavyweight,M,Gold,21.0,Andon Nikolov,BUL
109979,Munich,1972,Weightlifting,Weightlifting Men's Middle-Heavyweight,M,Silver,20.0,Atanas Shopov,BUL
11469,Munich,1972,Weightlifting,Weightlifting Men's Middleweight,M,Gold,19.0,Yordan Bikov,BUL
110594,Munich,1972,Weightlifting,Weightlifting Men's Middleweight,M,Bronze,26.0,Anselmo Silvino,ITA
118560,Munich,1972,Weightlifting,Weightlifting Men's Middleweight,M,Silver,21.0,Mohamed Kheir Tarabulsi,LIB
2511,Munich,1972,Weightlifting,Weightlifting Men's Super-Heavyweight,M,Gold,30.0,Vasily Ivanovich Alekseyev,URS
13230,Munich,1972,Weightlifting,Weightlifting Men's Super-Heavyweight,M,Bronze,21.0,Gerd Bonk,GDR
74400,Munich,1972,Weightlifting,Weightlifting Men's Super-Heavyweight,M,Silver,22.0,Rudolf Mang,FRG
61287,Munich,1972,Wrestling,"Wrestling Men's Bantamweight, Freestyle",M,Bronze,25.0,Lszl Klinga,HUN
105324,Munich,1972,Wrestling,"Wrestling Men's Bantamweight, Freestyle",M,Silver,27.0,"Richard Joseph ""Rich"" Sanders",USA
132426,Munich,1972,Wrestling,"Wrestling Men's Bantamweight, Freestyle",M,Gold,25.0,Hideaki Yanagida,JPN
11921,Munich,1972,Wrestling,"Wrestling Men's Bantamweight, Greco-Roman",M,Bronze,27.0,Risto Uolevi Bjrlin,FIN
58263,Munich,1972,Wrestling,"Wrestling Men's Bantamweight, Greco-Roman",M,Gold,25.0,Rustem Abdullayevich Kazakov,URS
125678,Munich,1972,Wrestling,"Wrestling Men's Bantamweight, Greco-Roman",M,Silver,25.0,Hans-Jrgen Veil,FRG
316,Munich,1972,Wrestling,"Wrestling Men's Featherweight, Freestyle",M,Gold,26.0,Zagalav Abdulbekovich Abdulbekov,URS
1601,Munich,1972,Wrestling,"Wrestling Men's Featherweight, Freestyle",M,Silver,23.0,Vehbi Akda,TUR
63788,Munich,1972,Wrestling,"Wrestling Men's Featherweight, Freestyle",M,Bronze,26.0,Ivan Krastev Turlakov,BUL
70398,Munich,1972,Wrestling,"Wrestling Men's Featherweight, Greco-Roman",M,Bronze,23.0,Kazimierz Lipie,POL
75186,Munich,1972,Wrestling,"Wrestling Men's Featherweight, Greco-Roman",M,Gold,26.0,Georgi Markov,BUL
129267,Munich,1972,Wrestling,"Wrestling Men's Featherweight, Greco-Roman",M,Silver,21.0,Heinz-Helmut Wehling,GDR
2225,Munich,1972,Wrestling,"Wrestling Men's Flyweight, Freestyle",M,Silver,23.0,Arsen Shakhlamazovich Alakhverdiyev,URS
57989,Munich,1972,Wrestling,"Wrestling Men's Flyweight, Freestyle",M,Gold,24.0,Kiyomi Kato,JPN
59907,Munich,1972,Wrestling,"Wrestling Men's Flyweight, Freestyle",M,Bronze,26.0,Kim Gwong-Hyong,PRK
12767,Munich,1972,Wrestling,"Wrestling Men's Flyweight, Greco-Roman",M,Bronze,25.0,Giuseppe Bognanni,ITA
48778,Munich,1972,Wrestling,"Wrestling Men's Flyweight, Greco-Roman",M,Silver,25.0,Koichiro Hirayama,JPN
60758,Munich,1972,Wrestling,"Wrestling Men's Flyweight, Greco-Roman",M,Gold,29.0,Petar Kirov,BUL
24086,Munich,1972,Wrestling,"Wrestling Men's Heavyweight, Freestyle",M,Bronze,28.0,Jzsef Csatri,HUN
59381,Munich,1972,Wrestling,"Wrestling Men's Heavyweight, Freestyle",M,Silver,28.0,Khorloogiin Bayanmnkh,MGL
132663,Munich,1972,Wrestling,"Wrestling Men's Heavyweight, Freestyle",M,Gold,23.0,Ivan Sergeyevich Yarygin,URS
60842,Munich,1972,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman",M,Bronze,30.0,Ferenc Kiss,HUN
75676,Munich,1972,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman",M,Gold,32.0,Nicolae Martinescu,ROU
132201,Munich,1972,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman",M,Silver,30.0,Nikolay Ivanovich Yakovenko,URS
28904,Munich,1972,Wrestling,"Wrestling Men's Light-Flyweight, Freestyle",M,Gold,23.0,Roman Mikhaylovich Dmitriyev,URS
54050,Munich,1972,Wrestling,"Wrestling Men's Light-Flyweight, Freestyle",M,Bronze,29.0,Ibrahim Javadi Pour,IRI
86295,Munich,1972,Wrestling,"Wrestling Men's Light-Flyweight, Freestyle",M,Silver,23.0,Ognyan Velikov Nikolov,BUL
2722,Munich,1972,Wrestling,"Wrestling Men's Light-Flyweight, Greco-Roman",M,Silver,29.0,Rahim Aliabadi,IRI
4304,Munich,1972,Wrestling,"Wrestling Men's Light-Flyweight, Greco-Roman",M,Bronze,25.0,Stefan Georgiev Angelov,BUL
10303,Munich,1972,Wrestling,"Wrestling Men's Light-Flyweight, Greco-Roman",M,Gold,22.0,Gheorghe Berceanu,ROU
6972,Munich,1972,Wrestling,"Wrestling Men's Light-Heavyweight, Freestyle",M,Bronze,28.0,Kroly Bajk,HUN
93915,Munich,1972,Wrestling,"Wrestling Men's Light-Heavyweight, Freestyle",M,Gold,22.0,"Benjamin Lee ""Ben"" Peterson",USA
115621,Munich,1972,Wrestling,"Wrestling Men's Light-Heavyweight, Freestyle",M,Silver,27.0,Gennady Nikolayevich Strakhov,URS
23007,Munich,1972,Wrestling,"Wrestling Men's Light-Heavyweight, Greco-Roman",M,Silver,29.0,Josip orak,YUG
65495,Munich,1972,Wrestling,"Wrestling Men's Light-Heavyweight, Greco-Roman",M,Bronze,29.0,Czesaw Kwieciski,POL
100290,Munich,1972,Wrestling,"Wrestling Men's Light-Heavyweight, Greco-Roman",M,Gold,25.0,Valery Grigoryevich Rezantsev,URS
5575,Munich,1972,Wrestling,"Wrestling Men's Lightweight, Freestyle",M,Bronze,22.0,Ruslan Nuraliyevich Ashuraliyev,URS
37787,Munich,1972,Wrestling,"Wrestling Men's Lightweight, Freestyle",M,Gold,23.0,"Danny Mack ""Dan"" Gable",USA
127806,Munich,1972,Wrestling,"Wrestling Men's Lightweight, Freestyle",M,Silver,21.0,Kikuo Wada,JPN
4710,Munich,1972,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",M,Silver,26.0,Stoyan Ivanov Apostolov,BUL
59305,Munich,1972,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",M,Gold,21.0,Shamil Shamshatdinovich Khisamutdinov,URS
98908,Munich,1972,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",M,Bronze,24.0,Gian Matteo Ranzi,ITA
52296,Munich,1972,Wrestling,"Wrestling Men's Middleweight, Freestyle",M,Bronze,27.0,Vasile Iorga,ROU
93924,Munich,1972,Wrestling,"Wrestling Men's Middleweight, Freestyle",M,Silver,23.0,John Allan Peterson,USA
119008,Munich,1972,Wrestling,"Wrestling Men's Middleweight, Freestyle",M,Gold,24.0,Levan Tediashvili,URS
47150,Munich,1972,Wrestling,"Wrestling Men's Middleweight, Greco-Roman",M,Gold,23.0,Csaba Hegeds,HUN
84840,Munich,1972,Wrestling,"Wrestling Men's Middleweight, Greco-Roman",M,Silver,23.0,Anatoly Ivanovich Nazarenko,URS
85294,Munich,1972,Wrestling,"Wrestling Men's Middleweight, Greco-Roman",M,Bronze,29.0,Milan Nenadi,YUG
30780,Munich,1972,Wrestling,"Wrestling Men's Super-Heavyweight, Freestyle",M,Silver,33.0,Osman Duraliev,BUL
78101,Munich,1972,Wrestling,"Wrestling Men's Super-Heavyweight, Freestyle",M,Gold,34.0,Aleksandr Vasilyevich Medved,URS
118869,Munich,1972,Wrestling,"Wrestling Men's Super-Heavyweight, Freestyle",M,Bronze,22.0,"Christopher J. ""Chris"" Taylor",USA
29186,Munich,1972,Wrestling,"Wrestling Men's Super-Heavyweight, Greco-Roman",M,Bronze,21.0,Victor Dolipschi,ROU
102629,Munich,1972,Wrestling,"Wrestling Men's Super-Heavyweight, Greco-Roman",M,Gold,40.0,Anatoly Aleksandrovich Roshchin,URS
120990,Munich,1972,Wrestling,"Wrestling Men's Super-Heavyweight, Greco-Roman",M,Silver,23.0,Aleksandar Tomov Lazarov,BUL
57632,Munich,1972,Wrestling,"Wrestling Men's Welterweight, Freestyle",M,Silver,26.0,Jan Egon Karlsson,SWE
108242,Munich,1972,Wrestling,"Wrestling Men's Welterweight, Freestyle",M,Bronze,27.0,Adolf Seger,FRG
129549,Munich,1972,Wrestling,"Wrestling Men's Welterweight, Freestyle",M,Gold,25.0,Wayne Alton Wells,USA
37991,Munich,1972,Wrestling,"Wrestling Men's Welterweight, Greco-Roman",M,Silver,27.0,Petros Galaktopoulos,GRE
57632,Munich,1972,Wrestling,"Wrestling Men's Welterweight, Greco-Roman",M,Bronze,26.0,Jan Egon Karlsson,SWE
72922,Munich,1972,Wrestling,"Wrestling Men's Welterweight, Greco-Roman",M,Gold,24.0,Vtzslav Mcha,TCH
34943,Montreal,1976,Archery,Archery Men's Individual,M,Bronze,33.0,Giancarlo Ferrari,ITA
79440,Montreal,1976,Archery,Archery Men's Individual,M,Silver,19.0,Hiroshi Michinaga,JPN
90389,Montreal,1976,Archery,Archery Men's Individual,M,Gold,19.0,Darrell Owen Pace,USA
63487,Montreal,1976,Archery,Archery Women's Individual,F,Silver,26.0,Valentyna Ivanivna Kovpan,URS
103652,Montreal,1976,Archery,Archery Women's Individual,F,Bronze,21.0,Zebinisso Sanginovna Rustamova,URS
103885,Montreal,1976,Archery,Archery Women's Individual,F,Gold,23.0,Luann Marie Ryon,USA
124241,Montreal,1976,Athletics,"Athletics Men's 1,500 metres",M,Silver,22.0,Ivo Van Damme,BEL
128112,Montreal,1976,Athletics,"Athletics Men's 1,500 metres",M,Gold,24.0,John George Walker,NZL
129521,Montreal,1976,Athletics,"Athletics Men's 1,500 metres",M,Bronze,24.0,Paul-Heinz Wellmann,FRG
36415,Montreal,1976,Athletics,"Athletics Men's 10,000 metres",M,Bronze,28.0,Brendan Foster,GBR
71298,Montreal,1976,Athletics,"Athletics Men's 10,000 metres",M,Silver,29.0,Carlos Alberto de Sousa Lopes,POR
126777,Montreal,1976,Athletics,"Athletics Men's 10,000 metres",M,Gold,26.0,Lasse Artturi Virn,FIN
13691,Montreal,1976,Athletics,Athletics Men's 100 metres,M,Bronze,26.0,Valeriy Pylypovych Borzov,URS
23711,Montreal,1976,Athletics,Athletics Men's 100 metres,M,Gold,25.0,Hasely Joachim Crawford,TTO
97822,Montreal,1976,Athletics,Athletics Men's 100 metres,M,Silver,25.0,"Donald O'Reilly ""Don"" Quarrie",JAM
18740,Montreal,1976,Athletics,Athletics Men's 110 metres Hurdles,M,Silver,22.0,Alejandro Francisco Casaas Ramrez,CUB
25546,Montreal,1976,Athletics,Athletics Men's 110 metres Hurdles,M,Bronze,33.0,"Wilbur D. ""Willie"" Davenport",USA
30135,Montreal,1976,Athletics,Athletics Men's 110 metres Hurdles,M,Gold,25.0,Guy Drut,FRA
8828,Montreal,1976,Athletics,Athletics Men's 20 kilometres Walk,M,Gold,23.0,Daniel Bautista Rocha,MEX
37083,Montreal,1976,Athletics,Athletics Men's 20 kilometres Walk,M,Bronze,37.0,Peter Frenkel,GDR
99753,Montreal,1976,Athletics,Athletics Men's 20 kilometres Walk,M,Silver,34.0,Hans-Georg Reimann,GDR
33438,Montreal,1976,Athletics,Athletics Men's 200 metres,M,Bronze,17.0,Dwayne Eugene Evans,USA
45391,Montreal,1976,Athletics,Athletics Men's 200 metres,M,Silver,20.0,"Millard Frank Hampton, Jr.",USA
97822,Montreal,1976,Athletics,Athletics Men's 200 metres,M,Gold,25.0,"Donald O'Reilly ""Don"" Quarrie",JAM
8789,Montreal,1976,Athletics,"Athletics Men's 3,000 metres Steeplechase",M,Bronze,21.0,Frank Baumgartl,GDR
38737,Montreal,1976,Athletics,"Athletics Men's 3,000 metres Steeplechase",M,Gold,29.0,Sven Anders Grderud,SWE
74084,Montreal,1976,Athletics,"Athletics Men's 3,000 metres Steeplechase",M,Silver,25.0,Bronisaw Malinowski,POL
1734,Montreal,1976,Athletics,Athletics Men's 4 x 100 metres Relay,M,Bronze,21.0,Aleksandr Timofeyevich Aksinin,URS
13691,Montreal,1976,Athletics,Athletics Men's 4 x 100 metres Relay,M,Bronze,26.0,Valeriy Pylypovych Borzov,URS
40677,Montreal,1976,Athletics,Athletics Men's 4 x 100 metres Relay,M,Gold,19.0,Harvey Edward Glance,USA
45391,Montreal,1976,Athletics,Athletics Men's 4 x 100 metres Relay,M,Gold,20.0,"Millard Frank Hampton, Jr.",USA
55685,Montreal,1976,Athletics,Athletics Men's 4 x 100 metres Relay,M,Gold,18.0,"John Wesley ""Johnny"" Jones",USA
62104,Montreal,1976,Athletics,Athletics Men's 4 x 100 metres Relay,M,Silver,28.0,Manfred Kokot,GDR
62173,Montreal,1976,Athletics,Athletics Men's 4 x 100 metres Relay,M,Bronze,22.0,Nikolay Vasilyevich Kolesnikov,URS
65181,Montreal,1976,Athletics,Athletics Men's 4 x 100 metres Relay,M,Silver,21.0,Klaus-Dieter Kurrat,GDR
94343,Montreal,1976,Athletics,Athletics Men's 4 x 100 metres Relay,M,Silver,24.0,Jrg Pfeifer,GDR
100653,Montreal,1976,Athletics,Athletics Men's 4 x 100 metres Relay,M,Gold,24.0,"Steven Earl ""Steve"" Riddick",USA
110477,Montreal,1976,Athletics,Athletics Men's 4 x 100 metres Relay,M,Bronze,25.0,Juris Silovs,URS
119676,Montreal,1976,Athletics,Athletics Men's 4 x 100 metres Relay,M,Silver,22.0,Alexander Thieme,GDR
15473,Montreal,1976,Athletics,Athletics Men's 4 x 400 metres Relay,M,Gold,22.0,"Benjamin Gene ""Benny"" Brown",USA
36911,Montreal,1976,Athletics,Athletics Men's 4 x 400 metres Relay,M,Gold,21.0,Herman Ronald Frazier,USA
48174,Montreal,1976,Athletics,Athletics Men's 4 x 400 metres Relay,M,Bronze,24.0,"Bernhard Erich ""Bernd"" Herrmann",FRG
49204,Montreal,1976,Athletics,Athletics Men's 4 x 400 metres Relay,M,Bronze,24.0,Franz-Peter Hofmeister,FRG
53904,Montreal,1976,Athletics,Athletics Men's 4 x 400 metres Relay,M,Silver,27.0,Zbigniew Jaremski,POL
64029,Montreal,1976,Athletics,Athletics Men's 4 x 400 metres Relay,M,Bronze,20.0,Lothar Michael Krieg,FRG
85567,Montreal,1976,Athletics,Athletics Men's 4 x 400 metres Relay,M,Gold,27.0,"Frederick Vaughn ""Fred"" Newhouse",USA
91711,Montreal,1976,Athletics,Athletics Men's 4 x 400 metres Relay,M,Gold,25.0,"Maxwell Lander ""Maxie"" Parks",USA
94777,Montreal,1976,Athletics,Athletics Men's 4 x 400 metres Relay,M,Silver,21.0,Jerzy Pietrzyk,POL
95602,Montreal,1976,Athletics,Athletics Men's 4 x 400 metres Relay,M,Silver,21.0,Ryszard Podlas,POL
107033,Montreal,1976,Athletics,Athletics Men's 4 x 400 metres Relay,M,Bronze,18.0,Harald Schmid,FRG
129704,Montreal,1976,Athletics,Athletics Men's 4 x 400 metres Relay,M,Silver,29.0,Jan Werner,POL
36911,Montreal,1976,Athletics,Athletics Men's 400 metres,M,Bronze,21.0,Herman Ronald Frazier,USA
56170,Montreal,1976,Athletics,Athletics Men's 400 metres,M,Gold,25.0,Alberto Juantorena Danger,CUB
85567,Montreal,1976,Athletics,Athletics Men's 400 metres,M,Silver,27.0,"Frederick Vaughn ""Fred"" Newhouse",USA
39156,Montreal,1976,Athletics,Athletics Men's 400 metres Hurdles,M,Bronze,25.0,Yevgeny Mikhaylovich Gavrilenko,URS
82416,Montreal,1976,Athletics,Athletics Men's 400 metres Hurdles,M,Gold,20.0,Edwin Corley Moses,USA
109824,Montreal,1976,Athletics,Athletics Men's 400 metres Hurdles,M,Silver,22.0,"Michael Lyle ""Mike"" Shine",USA
48536,Montreal,1976,Athletics,"Athletics Men's 5,000 metres",M,Bronze,23.0,Klaus-Peter Hildenbrand,FRG
97832,Montreal,1976,Athletics,"Athletics Men's 5,000 metres",M,Silver,28.0,"Theodorus Jacobus Leonardus ""Dick"" Quax",NZL
126777,Montreal,1976,Athletics,"Athletics Men's 5,000 metres",M,Gold,26.0,Lasse Artturi Virn,FIN
56170,Montreal,1976,Athletics,Athletics Men's 800 metres,M,Gold,25.0,Alberto Juantorena Danger,CUB
124241,Montreal,1976,Athletics,Athletics Men's 800 metres,M,Silver,22.0,Ivo Van Damme,BEL
131230,Montreal,1976,Athletics,Athletics Men's 800 metres,M,Bronze,27.0,"Richard Charles ""Rick"" Wohlhuter",USA
6123,Montreal,1976,Athletics,Athletics Men's Decathlon,M,Bronze,27.0,Mykola Viktorovych Avilov,URS
54297,Montreal,1976,Athletics,Athletics Men's Decathlon,M,Gold,26.0,William Bruce (-Caitlyn Marie) Jenner,USA
63807,Montreal,1976,Athletics,Athletics Men's Decathlon,M,Silver,23.0,Guido Kratschmer,FRG
96625,Montreal,1976,Athletics,Athletics Men's Discus Throw,M,Bronze,29.0,John Gates Powell,USA
107151,Montreal,1976,Athletics,Athletics Men's Discus Throw,M,Silver,22.0,Wolfgang Schmidt,GDR
130471,Montreal,1976,Athletics,Athletics Men's Discus Throw,M,Gold,25.0,Mac Maurice Wilkins,USA
13127,Montreal,1976,Athletics,Athletics Men's Hammer Throw,M,Bronze,36.0,Anatoliy Pavlovych Bondarchuk,URS
110260,Montreal,1976,Athletics,Athletics Men's Hammer Throw,M,Gold,21.0,Yuriy Heorhiyovych Siedykh,URS
113888,Montreal,1976,Athletics,Athletics Men's Hammer Throw,M,Silver,24.0,Aleksey Sergeyevich Spiridonov,URS
56064,Montreal,1976,Athletics,Athletics Men's High Jump,M,Silver,20.0,"Gregory Andrew ""Greg"" Joy",CAN
115470,Montreal,1976,Athletics,Athletics Men's High Jump,M,Bronze,22.0,Dwight Edwin Stones,USA
131761,Montreal,1976,Athletics,Athletics Men's High Jump,M,Gold,19.0,Jacek Roman Wszoa,POL
78149,Montreal,1976,Athletics,Athletics Men's Javelin Throw,M,Bronze,22.0,Gheorghe Megelea,ROU
85264,Montreal,1976,Athletics,Athletics Men's Javelin Throw,M,Gold,29.0,Mikls Nmeth,HUN
110396,Montreal,1976,Athletics,Athletics Men's Javelin Throw,M,Silver,27.0,Hannu Juhani Siitonen,FIN
101412,Montreal,1976,Athletics,Athletics Men's Long Jump,M,Gold,28.0,"Clarence Earl ""Arnie"" Robinson, Jr.",USA
128815,Montreal,1976,Athletics,Athletics Men's Long Jump,M,Bronze,21.0,Frank Wartenberg,GDR
130657,Montreal,1976,Athletics,Athletics Men's Long Jump,M,Silver,22.0,"Randel Lavelle ""Randy"" Williams",USA
21550,Montreal,1976,Athletics,Athletics Men's Marathon,M,Gold,25.0,Hannes Waldemar Cierpinski,GDR
70477,Montreal,1976,Athletics,Athletics Men's Marathon,M,Bronze,27.0,Karel Lismont,BEL
109997,Montreal,1976,Athletics,Athletics Men's Marathon,M,Silver,28.0,Frank Charles Shorter,USA
56913,Montreal,1976,Athletics,Athletics Men's Pole Vault,M,Silver,29.0,Antti Tapani Kalliomki,FIN
101287,Montreal,1976,Athletics,Athletics Men's Pole Vault,M,Bronze,24.0,"David Luther ""Dave"" Roberts",USA
112011,Montreal,1976,Athletics,Athletics Men's Pole Vault,M,Gold,26.0,Tadeusz lusarski,POL
